precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIALIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PACT PENTRU GALAȚI-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL RE:START ROMÂNIA-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","ALIANȚA USR PLUS-voturi","VREME ŞERBAN-voturi","PETREA IONEL-voturi"
18,GALAŢI,"AȘEZĂMÂNTUL CULTURAL NEGREA",391,SCHELA,77153,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:28:47",545,538,0,6,1,322,315,0,6,1,300,22,655,333,7,0,2,91,21,151,1,5,1,1,0,5,3,6,6
18,GALAŢI,"BIROU OBOR",184,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:42:03",1638,1629,0,9,0,654,645,0,9,0,591,63,1788,1134,36,10,36,166,17,217,6,5,2,15,1,5,21,42,12
18,GALAŢI,"CAMIN CULTURAL",349,MOVILENI,76745,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:05:58",1573,1565,1,2,5,647,640,0,2,5,574,73,1800,1153,32,57,9,230,33,153,4,3,2,8,4,1,29,8,1
18,GALAŢI,"CĂMIN CULTURAL",232,BĂNEASA,75686,2,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 11:37:23",1218,1151,0,12,55,731,671,0,12,48,666,65,1255,524,75,49,54,342,28,88,5,3,2,3,0,9,1,6,1
18,GALAŢI,"CĂMIN CULTURAL",260,CERŢEŞTI,75917,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:21:02",576,554,0,11,11,404,382,0,11,11,349,55,619,215,61,3,2,87,6,180,3,0,1,2,0,2,0,1,1
18,GALAŢI,"CĂMIN CULTURAL",259,CERŢEŞTI,75917,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:57:27",613,594,0,6,13,405,386,0,6,13,357,48,674,269,89,5,7,54,3,193,0,0,1,1,1,1,2,0,0
18,GALAŢI,"CĂMIN CULTURAL",258,CERŢEŞTI,75917,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:45:13",699,679,1,7,12,474,455,0,7,12,414,60,765,291,43,3,9,168,3,173,2,0,2,5,0,3,2,0,1
18,GALAŢI,"CĂMIN CULTURAL",236,BEREŞTI-MERIA,75356,3,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 11:32:58",218,211,0,7,0,121,114,0,7,0,105,16,240,119,6,0,0,51,7,22,1,1,0,0,0,2,11,3,1
18,GALAŢI,"CAMIN CULTURAL BURSUCANI",224,BĂLĂBĂNEŞTI,75542,2,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 11:25:58",495,490,0,5,0,272,267,0,5,0,246,26,500,228,3,4,0,95,12,121,0,2,0,1,0,4,1,2,1
18,GALAŢI,"CAMIN CULTURAL DIN SAT FURCENII VECHI",273,COSMEŞTI,76040,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:58:07",1296,1281,0,11,4,532,517,0,11,4,482,50,1368,836,29,6,10,223,43,150,2,0,2,2,0,0,11,4,0
18,GALAŢI,"CĂMIN CULTURAL ”G-RAL EREMIA GRIGORESCU”",270,COSMEŞTI,76040,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:52:32",1247,1226,1,8,12,515,495,0,8,12,481,34,1362,847,12,2,8,260,23,157,2,0,1,0,0,5,9,1,1
18,GALAŢI,"CĂMIN CULTURAL OANCEA",367,OANCEA,76932,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:29:22",1634,1505,0,71,58,772,643,0,71,58,675,97,1612,840,22,7,3,189,102,333,0,3,4,3,2,3,1,0,3
18,GALAŢI,"CĂMIN CULTURAL PISCU",374,PISCU,76996,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:53",1152,1142,1,7,2,528,519,0,7,2,487,41,1300,772,28,8,14,254,23,88,3,2,4,8,0,7,36,9,3
18,GALAŢI,"CAMINUL CULTURAL",387,SCÂNTEIEŞTI,77126,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:09:45",764,728,1,1,34,410,375,0,1,34,371,39,800,390,24,3,10,82,24,215,1,0,1,3,0,0,7,1,0
18,GALAŢI,"CAMINUL CULTURAL",388,SCÂNTEIEŞTI,77126,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:49:42",1259,1187,0,11,61,757,692,0,11,54,666,91,1373,616,31,2,47,354,66,146,3,6,1,0,2,2,1,0,5
18,GALAŢI,"CĂMINUL CULTURAL BĂLĂBĂNEŞTI",223,BĂLĂBĂNEŞTI,75542,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:53:45",611,597,1,13,0,361,348,0,13,0,329,32,708,347,23,8,2,186,18,66,2,6,3,2,0,8,3,2,0
18,GALAŢI,"CĂMINUL CULTURAL BĂLĂŞEŞTI",226,BĂLĂŞEŞTI,75613,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:05:09",918,891,0,5,22,527,500,0,5,22,456,71,1000,473,26,8,3,324,22,53,3,2,4,5,0,1,1,2,2
18,GALAŢI,"CAMINUL CULTURAL COSTACHE NEGRI",276,"COSTACHE NEGRI",76111,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:20:51",1083,998,0,62,23,647,562,0,62,23,609,38,1212,565,42,3,22,244,72,204,4,1,3,5,1,3,2,0,3
18,GALAŢI,"CAMINUL CULTURAL COSTACHE NEGRI",275,"COSTACHE NEGRI",76111,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:40:26",1217,1174,0,28,15,647,604,0,28,15,603,44,1213,566,45,9,27,221,80,198,4,1,3,2,0,4,7,1,1
18,GALAŢI,"CĂMINUL CULTURAL CUCA",277,CUCA,76139,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:52:55",926,851,0,41,34,623,548,0,41,34,561,62,1000,377,15,10,44,243,4,216,4,0,0,3,2,4,12,3,1
18,GALAŢI,"CAMINUL CULTURAL DIN SATUL DRĂGĂNEŞTI",286,DRĂGĂNEŞTI,75221,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:23:10",1926,1914,0,10,2,854,842,0,10,2,760,94,2021,1167,34,107,63,130,57,296,2,7,0,10,0,3,44,7,0
18,GALAŢI,"CĂMINUL CULTURAL DIN SATUL NEGRILEŞTI",358,NEGRILEŞTI,77579,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:59:11",1459,1375,1,56,27,871,788,0,56,27,777,94,1570,699,33,9,4,496,6,186,2,5,2,4,1,23,0,4,2
18,GALAŢI,"CAMINUL CULTURAL FIRTANESTI",295,FÂRŢĂNEŞTI,76255,2,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 12:08:12",1373,1368,1,4,0,542,538,0,4,0,482,59,1520,979,30,12,8,351,13,41,7,1,3,6,0,5,2,3,0
18,GALAŢI,"CAMINUL CULTURAL FIRTANESTI",296,FÂRŢĂNEŞTI,76255,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:14:00",1466,1460,0,6,0,618,612,0,6,0,549,69,1600,982,29,8,8,390,16,76,4,2,2,3,0,2,5,2,2
18,GALAŢI,"CĂMINUL CULTURAL JORĂȘTI",330,JORĂŞTI,76638,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:11:32",891,883,0,8,0,547,539,0,8,0,492,55,950,403,26,3,15,283,52,97,5,1,0,4,0,1,2,3,0
18,GALAŢI,"CĂMINUL CULTURAL PECHEA",372,PECHEA,76969,4,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 11:55:09",1934,1924,1,9,0,793,784,0,9,0,717,76,2086,1293,24,12,89,348,15,160,7,11,5,9,0,3,31,2,1
18,GALAŢI,"CĂMINUL CULTURAL RĂDEŞTI",383,RĂDEŞTI,77561,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:30:11",920,882,0,21,17,567,531,0,21,15,474,93,1000,433,22,4,0,285,5,127,8,0,2,2,0,2,14,0,3
18,GALAŢI,"CĂMINUL CULTURAL SUCEVENI",400,SUCEVENI,77288,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:37:25",929,859,0,24,46,570,500,0,24,46,532,38,1000,430,28,7,18,294,100,53,5,4,2,9,0,7,2,1,2
18,GALAŢI,"CĂMINUL CULTURAL VIILE",297,FÂRŢĂNEŞTI,76255,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:29:44",1278,1270,0,8,0,529,521,0,8,0,493,36,1400,871,13,10,3,379,9,45,9,0,3,7,0,3,8,2,2
18,GALAŢI,"CĂMINUL CULTURAL ZĂRNEȘTI",332,JORĂŞTI,76638,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:42:17",291,285,1,5,0,175,170,0,5,0,159,16,328,153,3,1,1,64,85,4,1,0,0,0,0,0,0,0,0
18,GALAŢI,"CAMINUL NR. 15",208,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:16:33",1120,1104,0,16,0,290,274,0,16,0,265,25,1202,912,15,8,7,78,8,94,4,7,6,9,0,6,10,9,4
18,GALAŢI,"CASA DE CULTURA „ION CREANGĂ” BERESTI",210,"ORAŞ BEREŞTI",75338,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:56:59",1276,1240,0,8,28,770,734,0,8,28,705,65,1400,630,25,3,12,287,6,355,1,3,2,4,2,0,3,2,0
18,GALAŢI,"CASA DE CULTURA ”MIHAI EMINESCU”",215,"ORAŞ TÂRGU BUJOR",75472,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:11:54",1032,1022,1,4,5,525,516,0,4,5,508,17,1100,575,14,7,3,297,4,153,2,1,2,8,0,2,11,3,1
18,GALAŢI,"CENTRUL DE FORMARE PROFESIONALA",393,"SLOBOZIA CONACHI",77180,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:45:15",1236,1205,0,6,25,600,569,0,6,25,554,46,1400,800,40,10,13,340,16,108,2,3,4,4,1,1,7,4,1
18,GALAŢI,"CLADIREA GRADINITA NR.1",323,INDEPENDENŢA,76585,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:22:57",966,951,0,11,4,464,449,0,11,4,427,37,1000,536,137,76,1,69,13,88,1,7,7,10,5,2,8,1,2
18,GALAŢI,"COLEGIUL AGRICOL",190,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:50:15",1276,1261,2,13,0,532,519,0,13,0,499,33,1375,843,18,4,17,165,16,196,1,6,1,3,1,7,25,19,20
18,GALAŢI,"COLEGIUL AGRICOL",189,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:06:02",996,982,2,12,0,335,323,0,12,0,321,14,1089,754,20,8,19,83,8,134,3,2,0,4,0,5,16,9,10
18,GALAŢI,"COLEGIUL DE INDUSTRIE ALIMENTARĂ ”ELENA DOAMNA” (GRUP ȘCOLAR ”ELENA DOAMNA”)",42,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:28:46",1654,1596,23,12,23,484,455,0,12,17,464,20,2000,1516,24,10,13,153,30,109,1,12,31,6,1,14,41,12,7
18,GALAŢI,"COLEGIUL DE INDUSTRIE ALIMENTARĂ ”ELENA DOAMNA” (GRUP ȘCOLAR ”ELENA DOAMNA”)",41,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:26:47",1869,1847,1,9,12,520,500,0,9,11,497,23,2000,1480,48,5,20,156,30,105,4,11,18,8,5,15,53,6,13
18,GALAŢI,"COLEGIUL ECONOMIC ”VIRGIL MADGEARU” (GRUP ȘCOLAR ECONOMIC ADMINISTRATIV ”VIRGIL MADGEARU”)",62,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 10:28:35",1284,1272,0,12,0,430,418,0,12,0,413,17,1400,970,19,7,4,180,17,93,1,10,17,12,1,8,28,12,4
18,GALAŢI,"COLEGIUL NAȚIONAL ”ALEXANDRU IOAN CUZA” (GRĂDINIȚA NR. 59 - FOSTA ȘCOALĂ GENERALĂ NR. 8)",51,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:47:35",1301,1291,1,9,0,490,481,0,9,0,473,17,1400,910,29,1,7,181,30,79,2,8,33,2,2,9,80,6,4
18,GALAŢI,"COLEGIUL NAȚIONAL ”ALEXANDRU IOAN CUZA” (GRĂDINIȚA NR. 59 - FOSTA ȘCOALĂ GENERALĂ NR. 8)",54,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:34:47",1826,1818,1,7,0,415,408,0,7,0,401,14,2000,1585,13,2,11,161,31,78,3,10,28,6,0,12,36,5,5
18,GALAŢI,"COLEGIUL NAȚIONAL ”ALEXANDRU IOAN CUZA” (GRĂDINIȚA NR. 59 - FOSTA ȘCOALĂ GENERALĂ NR. 8)",53,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:40:51",1422,1412,3,7,0,482,475,0,7,0,457,25,1550,1068,22,3,15,154,29,113,2,8,28,8,2,9,53,7,4
18,GALAŢI,"COLEGIUL NAȚIONAL ”ALEXANDRU IOAN CUZA” (GRĂDINIȚA NR. 59 - FOSTA ȘCOALĂ GENERALĂ NR. 8)",52,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:50:32",1430,1419,0,11,0,561,550,0,11,0,547,14,1600,1039,32,3,18,261,24,66,4,13,40,4,1,8,61,5,7
18,GALAŢI,"COLEGIUL NAȚIONAL ”COSTACHE NEGRI” (LICEUL PEDAGOGIC ”COSTACHE NEGRI”)",18,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:42:36",1143,1103,31,9,0,400,391,0,9,0,391,9,1200,800,11,6,8,164,17,80,3,10,33,4,0,8,40,4,3
18,GALAŢI,"COLEGIUL NAȚIONAL ”COSTACHE NEGRI” (LICEUL PEDAGOGIC ”COSTACHE NEGRI”)",22,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:39:33",1465,1451,2,11,1,528,516,0,11,1,509,19,1600,1072,27,3,11,199,28,120,1,15,39,2,0,5,46,8,5
18,GALAŢI,"COLEGIUL NAȚIONAL ”COSTACHE NEGRI” (LICEUL PEDAGOGIC ”COSTACHE NEGRI”)",20,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 10:17:32",1524,1499,4,10,11,527,506,0,10,11,509,18,1700,1173,23,6,11,168,40,111,1,14,41,8,2,9,64,5,6
18,GALAŢI,"COLEGIUL NAȚIONAL ”COSTACHE NEGRI” (LICEUL PEDAGOGIC ”COSTACHE NEGRI”)",19,"MUNICIPIUL GALAŢI",75098,4,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 10:59:20",1542,1532,2,8,0,508,500,0,8,0,489,19,1600,1092,32,7,16,163,36,103,1,13,40,9,0,11,43,5,10
18,GALAŢI,"COLEGIUL NAȚIONAL ”COSTACHE NEGRI” (LICEUL PEDAGOGIC ”COSTACHE NEGRI”)",21,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:48:32",1464,1451,2,9,2,518,507,0,9,2,504,14,1600,1082,27,1,11,183,24,112,2,11,42,5,3,9,58,10,6
18,GALAŢI,"COLEGIUL NATIONAL ”MIHAIL KOGĂLNICEANU”",17,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:58:28",1167,1151,1,15,0,407,392,0,15,0,385,22,1400,993,23,4,7,151,25,81,3,9,16,2,0,6,44,9,5
18,GALAŢI,"COLEGIUL NATIONAL ”MIHAIL KOGĂLNICEANU”",16,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:17:30",1162,1145,3,13,1,307,292,1,13,1,293,14,1200,893,15,7,9,130,11,52,1,9,20,3,2,5,23,2,4
18,GALAŢI,"COLEGIUL NAȚIONAL ”VASILE ALECSANDRI”",28,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 10:01:29",1370,1351,8,11,0,471,460,0,11,0,454,17,1500,1029,26,6,16,134,27,100,6,8,48,8,4,13,42,9,7
18,GALAŢI,"COLEGIUL NAȚIONAL ”VASILE ALECSANDRI”",27,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:50:01",954,940,5,9,0,318,309,0,9,0,305,13,1100,782,22,4,1,122,16,54,3,6,26,9,3,7,29,3,0
18,GALAŢI,"COLEGIUL NAȚIONAL ”VASILE ALECSANDRI”",29,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:48:35",1305,1297,0,8,0,471,463,0,8,0,454,17,1400,929,21,8,6,146,27,86,3,10,48,11,2,13,56,11,6
18,GALAŢI,"COLEGIUL TEHNIC ”AUREL VLAICU” (GRUP ȘCOLAR METALURGIC - LICEUL INDUSTRIAL NR. 3 )",157,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:32:54",1519,1510,0,9,0,420,411,0,9,0,405,15,1600,1180,24,0,1,183,20,77,1,8,12,10,2,5,48,9,5
18,GALAŢI,"COLEGIUL TEHNIC ”AUREL VLAICU” (GRUP ȘCOLAR METALURGIC - LICEUL INDUSTRIAL NR. 3 )",155,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:39:21",1659,1639,1,19,0,449,430,0,19,0,433,16,1800,1351,24,6,4,202,19,84,1,10,15,7,2,12,37,4,6
18,GALAŢI,"COLEGIUL TEHNIC ”AUREL VLAICU” (GRUP ȘCOLAR METALURGIC - LICEUL INDUSTRIAL NR. 3 )",156,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:15:21",1877,1869,0,8,0,166,158,0,8,0,160,6,2000,1834,10,3,6,63,10,24,2,2,9,6,1,14,8,0,2
18,GALAŢI,"COLEGIUL TEHNIC ”AUREL VLAICU” (GRUP ȘCOLAR METALURGIC - LICEUL INDUSTRIAL NR. 3 )",158,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 07:12:13",1740,1731,0,9,0,473,464,0,9,0,457,16,1800,1327,33,5,7,224,15,73,4,7,20,10,1,13,33,8,4
18,GALAŢI,"COLEGIUL TEHNIC ”PAUL DIMO” (LICEUL ENERGETIC NR.4)",142,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:03:03",1410,1401,0,9,0,407,398,0,9,0,379,28,1500,1093,29,3,6,159,20,69,2,6,9,9,4,18,32,8,5
18,GALAŢI,"COLEGIUL TEHNIC ”PAUL DIMO” (LICEUL ENERGETIC NR.4)",141,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:14:47",1409,1400,1,8,0,433,425,0,8,0,413,20,1500,1067,27,8,11,179,25,67,5,13,23,12,0,10,24,7,2
18,GALAŢI,"COLEGIUL TEHNIC ”PAUL DIMO” (LICEUL ENERGETIC NR.4)",144,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:08:41",1092,1084,0,8,0,347,339,0,8,0,327,20,1200,853,21,5,6,138,22,63,2,5,16,12,2,7,21,5,2
18,GALAŢI,"COLEGIUL TEHNIC ”PAUL DIMO” (LICEUL ENERGETIC NR.4)",143,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:08:09",1451,1441,0,10,0,444,434,0,10,0,416,28,1600,1156,24,2,10,190,20,58,2,8,17,13,5,14,44,3,6
18,GALAŢI,"COLEGIUL TEHNIC ”RADU NEGRU”",40,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:52:53",1647,1631,5,9,2,462,451,0,9,2,444,18,1998,1536,38,3,20,142,20,101,3,8,26,14,2,4,45,9,9
18,GALAŢI,"COLEGIUL TEHNIC ”RADU NEGRU” (GRUP ȘCOLAR ”RADU NEGRU”)",43,"MUNICIPIUL GALAŢI",75098,4,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 19:35:04",2058,1892,4,84,78,660,574,0,8,78,626,34,2204,1542,51,8,7,208,51,142,3,13,37,17,2,10,60,12,5
18,GALAŢI,"COLEGIUL TEHNIC ”TRAIAN VUIA” (GRUP ŞCOLAR TRANSPORTURI AUTO)",116,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:59:00",1359,1351,1,7,0,491,483,1,7,0,479,12,1503,1012,25,8,13,190,22,107,2,16,23,8,2,5,49,4,5
18,GALAŢI,"COLEGIUL TEHNIC ”TRAIAN VUIA” (GRUP ŞCOLAR TRANSPORTURI AUTO)",117,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:51:51",1287,1279,0,8,0,443,435,0,8,0,424,19,1400,957,19,2,8,173,26,88,1,12,22,4,1,6,53,6,3
18,GALAŢI,"COLEGIUL TEHNIC ”TRAIAN VUIA” (GRUP ŞCOLAR TRANSPORTURI AUTO)",115,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:16:39",1285,1265,3,14,3,454,437,0,14,3,444,10,1800,1346,25,8,7,194,23,92,2,8,24,5,1,1,47,3,4
18,GALAŢI,"FOSTA GRADINITA NR. 1 REDIU",385,REDIU,77082,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:09:50",1413,1308,1,7,97,802,727,0,7,68,681,121,1432,630,36,9,62,139,131,275,4,1,4,8,2,6,3,1,0
18,GALAŢI,"GRĂDINIŢA 18",202,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 11:29:49",1264,1253,0,11,0,474,463,0,11,0,436,38,1366,892,32,5,20,148,12,141,4,10,3,9,0,6,9,20,17
18,GALAŢI,"GRADINITA CIUREŞTII NOI",227,BĂLĂŞEŞTI,75613,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:36:14",422,409,0,8,5,230,217,0,8,5,215,15,450,220,14,1,3,130,13,46,1,1,0,1,0,1,2,1,1
18,GALAŢI,"GRADINITA COPII",432,VÂNĂTORI,75150,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:54:04",1278,1262,6,10,0,621,610,1,10,0,595,26,1400,779,32,9,77,192,34,116,1,7,17,9,2,3,86,5,5
