precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL ALIANŢA LIBERALILOR ŞI DEMOCRAŢILOR – ALDE-voturi","ASOCIAȚIA PARTIDA ROMILOR “PRO-EUROPA”-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIALIST ROMÂN-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi","PACT PENTRU GALAȚI-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL RE:START ROMÂNIA-voturi","PARTIDUL PUTERII UMANISTE (SOCIAL-LIBERAL)-voturi","ALIANȚA USR PLUS-voturi","VREME ŞERBAN-voturi","PETREA IONEL-voturi"
18,GALAŢI,"GRĂDINIŢA CRĂIEŞTI",434,VÂRLEZI,77509,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:02:17",424,403,0,6,15,424,403,0,6,15,365,59,800,376,15,6,1,203,14,109,2,1,3,3,0,5,2,0,1
18,GALAŢI,"GRĂDINIŢA CRUCEANU",384,RĂDEŞTI,77561,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:52:00",253,244,0,9,0,154,145,0,9,0,130,24,262,108,5,1,0,90,1,30,0,0,1,0,0,2,0,0,0
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL ”IOAN NENIȚESCU” (GRĂDINIȚA NR. 15)",26,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:56:20",1347,1335,0,12,0,407,395,0,12,0,382,25,1500,1093,34,8,11,138,24,76,1,4,15,6,2,11,38,6,8
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL ”IOAN NENIȚESCU” (GRĂDINIȚA NR. 15)",25,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:49:36",1382,1376,0,6,0,411,405,0,6,0,388,23,1500,1089,24,4,5,141,24,80,2,9,28,6,2,14,40,5,4
18,GALAŢI,"GRADINITA CU PROGRAM NORMAL NR.1",291,DRĂGUŞENI,76175,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:33:29",461,458,0,3,0,223,220,0,3,0,206,17,500,277,15,6,1,137,9,28,2,1,3,1,0,3,0,0,0
18,GALAŢI,"GRADINITA CU PROGRAM NORMAL NR.1",289,DRĂGUŞENI,76175,3,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 11:42:24",756,743,0,8,5,324,311,0,8,5,276,48,800,476,9,14,3,175,20,43,1,1,2,5,0,2,1,0,0
18,GALAŢI,"GRADINITA CU PROGRAM NORMAL NR. 1 FOLTESTI - SALA NR.1",298,FOLTEŞTI,76282,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:04:23",884,871,0,5,8,459,446,0,5,8,417,42,1000,541,4,35,7,200,19,115,3,5,1,6,3,4,12,1,2
18,GALAŢI,"GRADINITA CU PROGRAM NORMAL NR.1 FOLTESTI - SALA NR.2",299,FOLTEŞTI,76282,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:45:23",913,894,0,11,8,521,502,0,11,8,475,46,1000,479,4,21,5,255,23,134,2,5,0,3,3,1,17,2,0
18,GALAŢI,"GRĂDINIŢA CU PROGRAM NORMAL NR. 1 SAT PLEŞA",238,BEREŞTI-MERIA,75356,4,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:59:50",508,494,0,7,7,237,223,0,7,7,212,25,550,313,25,0,2,77,11,85,2,4,1,3,0,1,0,1,0
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 20, ARONDATĂ ȘCOLII GIMNAZIALE ”MIRON COSTIN” (GRĂDINIȚA NR. 20 - ANEXA ȘCOLII NR. 12)",175,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:15:42",1565,1554,2,9,0,548,539,0,9,0,541,7,1600,1052,23,6,12,200,38,104,3,15,35,7,2,12,76,6,2
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 20, ARONDATĂ ȘCOLII GIMNAZIALE ”MIRON COSTIN” (GRĂDINIȚA NR. 20 - ANEXA ȘCOLII NR. 12)",176,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 11:27:22",1423,1410,4,8,1,430,421,0,8,1,423,7,1600,1170,26,3,8,193,25,80,1,10,22,5,5,2,33,7,3
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 29, ARONDATĂ GRĂDINIȚEI CU PROGRAM PRELUNGIT ”CAMIL RESSU” (GRĂDINIȚA FILEȘTI - GRĂDINIȚA NR.29)",140,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:41:54",487,476,0,11,0,171,160,0,11,0,158,13,600,429,16,1,3,38,25,31,1,1,5,3,1,22,8,1,2
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 59 (FOSTA ȘCOALĂ GIMNAZIALĂ ”NICOLAE MANTU”)",95,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:06:27",1624,1609,0,15,0,569,554,0,15,0,550,19,1800,1231,23,0,9,230,26,108,1,8,45,6,1,15,67,5,6
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 59 (FOSTA ȘCOALĂ GIMNAZIALĂ ”NICOLAE MANTU”)",96,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:17:36",1500,1401,0,7,92,590,491,0,7,92,579,11,2000,1410,41,6,9,248,23,123,2,15,26,7,3,13,52,6,5
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 30",105,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:10:06",1444,1435,3,6,0,482,476,0,6,0,465,17,1604,1122,21,4,5,200,22,107,0,11,19,7,2,7,54,5,1
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 30",104,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:19:12",1529,1522,2,5,0,470,464,1,5,0,455,15,1600,1130,13,6,16,172,32,99,1,11,29,11,2,14,40,3,6
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 30",109,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:14:10",1405,1395,1,7,2,474,465,0,7,2,457,17,1600,1126,20,9,6,204,22,91,1,8,31,7,2,6,42,5,3
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 30",108,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:53:43",1373,1364,0,8,1,518,509,0,8,1,499,19,1500,982,28,6,12,186,24,98,2,9,48,10,1,7,60,1,7
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 30",107,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:13:34",1420,1411,0,9,0,490,481,0,9,0,475,15,1500,1010,33,5,15,202,19,83,1,9,24,7,0,15,55,4,3
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 30",106,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:09:05",1134,1126,0,8,0,356,348,0,8,0,334,22,1200,844,20,3,5,148,19,59,2,5,15,1,0,7,41,5,4
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 47, ARONDATĂ GRĂDINIȚEI CU PROGRAM NORMAL ”ION CREANGĂ” (GRĂDINIȚA NR.47)",151,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:48:13",1743,1734,0,9,0,495,486,0,9,0,466,29,2000,1505,34,4,7,187,26,93,3,8,23,10,5,19,39,2,6
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 47, ARONDATĂ GRĂDINIȚEI CU PROGRAM NORMAL ”ION CREANGĂ” (GRĂDINIȚA NR.47)",152,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:04:55",1620,1617,0,3,0,473,470,0,3,0,459,14,1800,1327,31,1,8,201,36,87,4,9,23,7,0,9,39,1,3
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 47, ARONDATĂ GRĂDINIȚEI CU PROGRAM NORMAL ”ION CREANGĂ” (GRĂDINIȚA NR.47)",153,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:36:33",1743,1735,0,7,1,388,380,0,7,1,375,13,2000,1612,43,9,9,161,16,69,2,7,12,3,1,11,23,4,5
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 47, ARONDATĂ GRĂDINIȚEI CU PROGRAM NORMAL ”ION CREANGĂ” (GRĂDINIȚA NR.47)",154,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:13:21",1718,1708,0,10,0,192,182,0,10,0,181,11,1800,1608,22,6,4,74,10,37,1,6,4,3,0,4,5,1,4
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”PRICHINDEL” (GRĂDINIȚA ”PRICHINDEL” - GRĂDINIȚA NR. 62)",70,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 09:58:38",1523,1515,0,8,0,530,522,0,8,0,497,33,1600,1070,19,6,12,236,24,93,1,6,27,2,4,5,46,8,8
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”PRICHINDEL” (GRĂDINIȚA ”PRICHINDEL” - GRĂDINIȚA NR. 62)",71,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:18:24",1466,1456,1,9,0,510,501,0,9,0,482,28,1600,1090,24,6,6,196,22,92,3,11,28,7,1,14,59,8,5
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”PRICHINDEL” (GRĂDINIȚA ”PRICHINDEL” - GRĂDINIȚA NR. 62)",72,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:07",1381,1370,0,10,1,490,479,0,10,1,471,19,1500,1010,42,7,10,184,28,91,2,4,35,8,4,4,40,7,5
18,GALAŢI,"GRADINITA DE COPII SCHELA",389,SCHELA,77153,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:29:24",1414,1403,0,6,5,857,846,0,6,5,804,53,1500,643,63,4,15,263,146,261,5,5,3,7,0,3,11,4,14
18,GALAŢI,"GRADINITA DE COPII SCHELA",390,SCHELA,77153,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:39:19",1185,1180,0,2,3,699,694,0,2,3,666,33,1300,601,30,10,16,230,126,208,3,4,1,6,0,4,12,7,9
18,GALAŢI,"GRĂDINIŢA DIN CARTIERUL N BALCESCU",201,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:24:01",1002,987,3,12,0,401,388,1,12,0,369,32,1075,674,14,5,19,101,12,150,1,7,3,12,1,3,18,13,10
18,GALAŢI,"GRĂDINIŢA MOSCU",216,"ORAŞ TÂRGU BUJOR",75472,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:05:13",1026,1011,0,6,9,533,518,0,6,9,502,31,1100,566,12,3,8,372,15,79,3,1,3,1,3,0,1,0,1
18,GALAŢI,"GRADINITA MOVILENI",405,ŞENDRENI,75114,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:42:30",559,552,1,5,1,297,290,1,5,1,284,13,605,308,60,4,12,71,15,85,1,5,0,4,1,8,12,5,1
18,GALAŢI,"GRĂDINIŢA NR.1",207,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:30:33",825,815,0,10,0,287,277,0,10,0,271,16,906,619,21,8,14,67,6,106,4,3,1,11,0,4,11,4,11
18,GALAŢI,"GRĂDINIŢA NR.17",191,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 10:59:10",1167,1158,1,8,0,489,481,0,8,0,440,49,1262,773,25,2,28,123,9,156,0,8,5,21,2,5,19,29,8
18,GALAŢI,"GRĂDINIŢA NR.17",192,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 11:11:40",919,906,0,12,1,328,315,0,12,1,313,15,985,657,12,2,20,90,8,126,4,5,0,6,3,5,19,9,4
18,GALAŢI,"GRĂDINIŢA NR 2",265,COROD,75953,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:30:01",1222,1202,0,14,6,644,624,0,14,6,589,55,1340,696,20,7,8,112,189,215,4,1,2,9,0,0,5,13,4
18,GALAŢI,"GRĂDINIŢA NR.2",204,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 09:51:21",1254,1241,2,11,0,485,474,0,11,0,449,36,1370,885,37,5,20,124,12,152,0,14,3,11,1,4,32,19,15
18,GALAŢI,"GRĂDINIŢA NR.2",203,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 11:08:37",1055,1047,0,8,0,422,414,0,8,0,412,10,1140,718,14,3,25,120,14,165,2,13,6,5,2,5,19,9,10
18,GALAŢI,"GRADINIŢA NR.2 CĂSUŢA PITICILOR",213,"ORAŞ TÂRGU BUJOR",75472,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:05:43",807,794,0,9,4,364,351,0,9,4,332,32,800,436,13,24,2,207,4,61,4,1,3,2,0,2,8,1,0
18,GALAŢI,"GRADINIŢA NR.2 CĂSUŢA PITICILOR",212,"ORAŞ TÂRGU BUJOR",75472,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:39:54",729,714,0,6,9,372,357,0,6,9,343,29,800,428,12,8,4,222,9,69,1,0,0,5,1,3,4,2,3
18,GALAŢI,"GRĂDINIŢA NR.2 PECHEA",371,PECHEA,76969,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-29 13:30:31",1302,1293,0,9,0,562,553,0,9,0,527,35,1448,886,20,7,43,280,20,120,2,5,7,5,0,2,13,2,1
18,GALAŢI,"GRADINITA NR. 3",337,LIEŞTI,76674,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:34:54",1432,1417,0,14,1,582,567,0,14,1,526,56,1600,1018,12,12,3,86,13,361,2,16,2,4,0,4,9,1,1
18,GALAŢI,"GRĂDINIŢA PROFESOR IOAN BASOC",417,ŢEPU,77377,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:32:44",879,825,0,35,19,567,513,0,35,19,501,66,1000,433,18,15,10,281,22,109,8,1,1,5,0,2,2,22,5
18,GALAŢI,"GRADINITA SERBESTII VECHI",406,ŞENDRENI,75114,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:40:17",737,721,1,13,2,367,352,0,13,2,338,29,791,424,37,4,4,99,57,98,1,3,4,7,0,4,17,2,1
18,GALAŢI,"GRADINITA SMULTI",399,SMULŢI,77260,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 04:52:17",1162,1069,0,36,57,704,611,0,36,57,605,99,1229,525,41,14,159,263,34,67,7,0,3,7,1,3,3,3,0
18,GALAŢI,"GRĂDINIŢA TUDOR VLADIMIRESCU,",408,"TUDOR VLADIMIRESCU",77313,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:00:06",1382,1378,0,4,0,761,757,0,4,0,697,64,1529,768,14,8,13,332,87,179,6,15,3,0,3,8,27,2,0
18,GALAŢI,"GRADINITA TULUCESTI",411,TULUCEŞTI,77331,6,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 09:45:27",1849,1825,3,8,13,787,766,0,8,13,738,49,2100,1313,31,6,21,390,33,194,1,4,6,7,0,15,23,7,0
18,GALAŢI,"IMOBIL PROPRIETATE CLINCIU MARIA",424,UMBRĂREŞTI,77402,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-27 23:48:49",283,271,0,12,0,151,139,0,12,0,138,13,300,149,9,4,5,51,6,52,0,2,0,0,0,3,6,0,0
18,GALAŢI,"LICEUL CALISTRAT HOGAŞ",205,"MUNICIPIUL TECUCI",75203,4,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 09:55:14",1916,1899,0,17,0,56,39,0,17,0,50,6,2088,2032,5,1,3,13,4,18,1,1,0,2,0,0,1,1,0
18,GALAŢI,"LICEUL CALISTRAT HOGAŞ",206,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 11:15:53",1921,1906,0,14,1,561,546,0,14,1,525,36,2133,1572,31,5,26,153,28,194,3,7,1,11,3,7,24,25,7
18,GALAŢI,"LICEUL CU PROGRAM SPORTIV (LICEUL CU PROGRAM DE EDUCAȚIE FIZICĂ - LICEUL INDUSTRIAL NR.12)",58,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:16:46",1894,1886,0,8,0,494,486,0,8,0,480,14,2000,1506,25,6,7,199,36,87,3,16,18,11,3,7,45,10,7
18,GALAŢI,"LICEUL CU PROGRAM SPORTIV (LICEUL CU PROGRAM DE EDUCAȚIE FIZICĂ - LICEUL INDUSTRIAL NR.12)",57,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:07:49",1750,1739,1,10,0,406,396,0,10,0,388,18,2000,1594,24,2,13,141,30,69,3,14,20,10,0,22,30,5,5
18,GALAŢI,"LICEUL CU PROGRAM SPORTIV (LICEUL CU PROGRAM DE EDUCAȚIE FIZICĂ - LICEUL INDUSTRIAL NR.12)",56,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:22:09",1909,1901,0,8,0,122,114,0,8,0,115,7,2200,2078,9,2,1,36,7,25,0,5,7,1,1,3,15,1,2
18,GALAŢI,"LICEUL CU PROGRAM SPORTIV (LICEUL CU PROGRAM DE EDUCAȚIE FIZICĂ - LICEUL INDUSTRIAL NR.12)",55,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 00:39:29",1936,1927,1,8,0,292,284,0,8,0,277,15,2000,1708,21,7,7,99,13,63,0,5,14,7,1,12,24,2,2
18,GALAŢI,"LICEUL SPIRU HARET",187,"MUNICIPIUL TECUCI",75203,4,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 11:02:41",1208,1190,0,18,0,531,513,0,18,0,505,26,1298,767,17,10,19,142,22,205,1,7,6,7,1,9,23,25,11
18,GALAŢI,"LICEUL SPIRU HARET",188,"MUNICIPIUL TECUCI",75203,4,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 11:08:08",693,677,0,16,0,246,236,0,10,0,237,9,734,488,14,11,9,67,8,100,0,0,0,0,1,2,12,9,4
18,GALAŢI,"LICEUL TEHNOLOGIC ”ANGHEL SALIGNY” (GRUP ȘCOLAR INDUSTRIAL ”ANGHEL SALIGNY” - LICEUL INDUSTRIAL NR.9)",126,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:09:21",1695,1687,1,7,0,63,56,0,7,0,61,2,1800,1737,5,2,2,24,5,6,1,3,4,1,0,4,2,1,1
18,GALAŢI,"LICEUL TEHNOLOGIC ”ANGHEL SALIGNY” (GRUP ȘCOLAR INDUSTRIAL ”ANGHEL SALIGNY” - LICEUL INDUSTRIAL NR.9)",128,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:22:05",1869,1858,2,9,0,481,472,0,9,0,464,17,2100,1619,37,9,12,175,28,100,4,5,19,14,1,16,37,5,2
18,GALAŢI,"LICEUL TEHNOLOGIC ”ANGHEL SALIGNY” (GRUP ȘCOLAR INDUSTRIAL ”ANGHEL SALIGNY” - LICEUL INDUSTRIAL NR.9)",127,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:12:19",1901,1891,0,10,0,132,122,0,10,0,130,2,2100,1968,9,0,5,51,9,21,0,1,8,0,0,3,15,3,5
18,GALAŢI,"LICEUL TEHNOLOGIC ”ANGHEL SALIGNY” (GRUP ȘCOLAR INDUSTRIAL ”ANGHEL SALIGNY” - LICEUL INDUSTRIAL NR.9)",125,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:54:40",1977,1971,0,6,0,464,458,0,6,0,446,18,2200,1736,40,3,8,174,38,95,2,9,24,3,4,9,29,5,3
18,GALAŢI,"LICEUL TEHNOLOGIC CĂI FERATE (GRUP ȘCOLAR INDUSTRIAL TRANSPORTURI CF - LICEUL CFR)",163,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:23:01",1505,1497,2,6,0,510,504,0,6,0,500,10,1600,1090,23,2,13,212,28,97,3,13,36,14,1,7,42,4,5
18,GALAŢI,"LICEUL TEHNOLOGIC CĂI FERATE (GRUP ȘCOLAR INDUSTRIAL TRANSPORTURI CF - LICEUL CFR)",164,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 06:17:54",1561,1550,2,9,0,503,494,0,9,0,488,15,1600,1097,24,3,12,206,27,84,1,6,22,12,2,11,62,10,6
18,GALAŢI,"LICEUL TEHNOLOGIC CĂI FERATE (GRUP ȘCOLAR INDUSTRIAL TRANSPORTURI CF - LICEUL CFR)",162,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:29:28",1532,1521,3,8,0,505,497,0,8,0,501,4,1600,1095,26,4,9,207,37,91,2,14,22,8,5,7,51,6,12
18,GALAŢI,"LICEUL TEHNOLOGIC DE MARINĂ (GRUP ȘCOLAR INDUSTRIAL DE MARINĂ - LICEUL DE MARINĂ)",48,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 01:00:56",1391,1377,2,12,0,345,333,0,12,0,325,20,1600,1255,29,7,9,127,21,53,2,9,16,5,1,17,20,8,1
18,GALAŢI,"LICEUL TEHNOLOGIC DE MARINĂ (GRUP ȘCOLAR INDUSTRIAL DE MARINĂ - LICEUL DE MARINĂ)",50,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 08:52:39",1354,1343,3,8,0,440,431,1,8,0,434,6,1500,1060,21,3,8,170,23,98,3,9,25,8,0,6,50,7,3
18,GALAŢI,"LICEUL TEHNOLOGIC DE MARINĂ (GRUP ȘCOLAR INDUSTRIAL DE MARINĂ - LICEUL DE MARINĂ)",49,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2020-10-01 10:43:03",1454,1427,19,8,0,461,453,0,8,0,436,25,1591,1130,39,7,9,183,24,94,1,7,19,11,0,9,27,2,4
18,GALAŢI,"LICEUL TEHNOLOGIC ”HORTENSIA PAPADAT – BENGESCU”",326,IVEŞTI,76601,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 02:53:29",1003,967,0,21,15,500,464,0,21,15,480,20,1100,600,23,12,2,127,6,291,1,0,1,3,0,5,8,1,0
18,GALAŢI,"LICEUL TEHNOLOGIC ”HORTENSIA PAPADAT – BENGESCU”",327,IVEŞTI,76601,1,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 03:09:36",1083,1057,1,16,9,635,609,1,16,9,541,94,1200,565,13,2,77,93,5,339,0,2,1,2,0,1,6,0,0
18,GALAŢI,"LICEUL TEHNOLOGIC NR.1",282,CUDALBI,76157,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:04:00",1607,1580,0,26,1,815,788,0,26,1,730,85,1742,927,39,11,194,246,23,162,5,1,2,7,0,10,25,3,2
18,GALAŢI,"LICEUL TEHNOLOGIC ”TUDOR VLADIMIRESCU”",410,"TUDOR VLADIMIRESCU",77313,2,PROV,PRCNCT,CJ,CJ_SV,"2020-09-28 05:08:02",1174,1170,0,4,0,607,603,0,4,0,563,44,1298,691,31,8,9,258,54,143,6,6,4,4,0,0,31,9,0
